P1.CD4	P4.CD4	P5.CD4	P6.CD4	P7.CD4	C3.CD4	C4.CD4	C5.CD4	C6.CD4	C7.CD4	C8.CD4	P8.CD4	P9.CD4	P10.CD4	P11.CD4	P16.CD4	P12.CD4	P15.CD4	P13.CD4	P14.CD4	P17.CD4	C10.CD4	C11.CD4	C9.CD4	P18.CD4	P19.CD4	P20.CD4	P21.CD4	P22.CD4	P31.CD4	P30.CD4	C14.CD4	C15.CD4	C12.CD4	C16.CD4	C13.CD4	P24.CD4	P37.CD4	P27.CD4	P29.CD4	P28.CD4	P25.CD4	P34.CD4	P33.CD4	P32.CD4	P36.CD4	P39.CD4	P40.CD4	P38.CD4	P35.CD4	P26.CD4	P23.CD4	P41.CD4	P45.CD4	C17.CD4	P44.CD4	C19.CD4	P42.CD4	C18.CD4	C007G.CD4	C013G.CD4	C014G.CD4	P46.CD4	C22.CD4	C23.CD4	C24.CD4	C25.CD4	C26.CD4	C21.CD4	P47.CD4	P48.CD4	P49.CD4	P52.CD4	P53.CD4	WHT7559.CD4	WHT7645.CD4
TCEANC	540.822437753971	728.847457022599	593.522779665241	742.941415073672	822.214583059421	624.788408182862	622.475712236475	569.854555577084	573.580520051256	627.69064307284	575.284916220003	254.536683442137	291.134446203089	156.611666786058	257.932033465953	137.596256412278	432.670663061147	355.209954133938	288.412077572348	403.392337260349	271.21108129294	226.84626437284	274.680528070187	216.279475646261	301.829636140601	201.104344528445	261.172613335394	264.075621813867	245.331653623717	283.870611974493	235.068271472846	273.674418228334	253.548528179777	302.730983929829	189.168746022281	227.140229432518	254.643709616105	251.919975223818	251.238974060843	197.645480687979	192.582576363839	285.269993010833	230.595140526458	271.889648687225	220.461117052671	205.68435185099	210.916940219049	214.165864015058	143.471894144484	250.305440094868	215.750532059046	257.811715199926	179.282271000863	311.555275768538	253.780790413322	253.91333912568	254.70250708146	308.216883113731	295.356898060506	285.97882723166	294.950978585425	215.583611133188	218.930175078148	206.074026981676	228.577532175975	269.277483029945	310.709210995825	292.91547928424	191.346830885873	319.339121100915	214.596327550516	238.841621003108	219.093500567723	257.850734132168	249.481948096867	348.009429241632
TENM1	258.407802854624	1126.03734496073	504.916329972385	868.08790791342	952.38331313551	484.188728485594	812.738571417545	687.520737659602	619.463744488946	1500.61327795187	1434.36745793983	3043.13059117848	3679.47956139488	884.778717107107	2287.54565898388	1422.37590912641	9312.45764668575	3994.90971993901	1879.50599264798	2814.28385570793	858.644595811909	1159.08060085816	1015.85173356021	1305.4177757003	1481.21729786874	1665.36797502489	2412.50481079106	1115.05397351764	2056.89207090182	2367.24597906734	2826.1598288277	2947.22280209707	2503.04531101699	3084.6038175806	1600.68291885318	2018.45485184162	2957.15028659453	3012.50857352154	3164.48681503546	2834.10459475384	1579.37790277889	3065.05605635542	2092.41175870531	2883.61069128101	3158.51449961859	2240.19248770223	3276.7427985025	2630.12003322733	1629.64532779721	3604.70649937743	3179.75854861057	2596.20752756678	2733.99701781501	3591.16977277711	1715.59622166507	2516.54445156232	1491.2282623859	3039.34414779356	3572.28741913816	1578.11675767296	2198.97517223981	1984.51007124421	1905.15923850394	1542.18292493799	2228.25249575013	2116.68025835339	1478.47889358217	2529.43801162203	964.985180217358	1196.30859740463	2563.98665603681	2572.07242501483	3161.67234628826	2531.62301258383	7997.30165048813	4860.74388897377
TFE3	1536.51711256295	918.790949576804	968.292599790549	749.142235305751	839.465417111115	1246.97074468094	1010.6940453033	914.645859087564	1380.47671398299	993.34540036046	943.068058394338	1325.98286627582	1138.12986242662	3748.75823113544	1373.45675501817	2873.1946833463	512.962953384468	1260.17929146864	776.562917534237	1042.75857954171	2371.81059325853	2236.6989454672	1950.93862860385	2181.2188360853	2169.29573289342	2455.85540533346	2407.52758209679	2441.79451089091	2222.32704067142	1083.14006411446	836.343625241999	1113.1582569757	812.632715867704	783.609762522211	984.237768785488	942.633026175326	939.272523788245	1095.29021144597	1005.85866845862	812.072248564973	1373.86756734396	853.381910716453	1239.50501907009	1057.8833067342	1084.17831295397	1157.3616135228	1001.46201812564	868.608770381639	1172.69412321601	952.097316243489	831.648165099224	838.726532576151	889.774599292415	765.620609999731	1123.10934655521	1319.66704858646	1199.83254332158	1069.01814045418	858.447912383534	1850.14441478997	1584.18744739472	1658.81930573142	2063.37227041448	2141.68627529769	1482.42172239461	1669.6556897048	1580.00446273438	1426.47467865652	1942.87579913311	1622.05938467206	1451.65519255664	1855.74627352796	1477.60956399018	1628.13688734165	1220.11171535791	1496.43294719655
THOC2	3043.5231566465	7337.06567994384	7074.96835125646	7477.56617460333	7062.9694652214	3513.05243279178	4272.76719740681	5375.58442842453	6213.99552437066	6063.61166437082	5823.99179136443	4978.48016011035	4514.88134766693	1210.71294235376	2506.39206207169	1703.2082112766	10283.2563056685	5901.83872104341	6601.12746971928	7447.8203791995	1816.69585044249	1313.6345329569	1704.35938083637	1823.42754373762	1798.74095297744	1816.67935352124	1702.3463365413	1438.03097065163	1678.81700835154	3198.46571630617	3571.78832704461	3610.75866403624	3004.85509243083	3402.97129503657	3220.31703821038	2709.40027945197	3321.4556492736	3588.39939795506	2709.34785558062	2975.96923089611	2114.23027436613	2940.59363418565	1984.73248017249	3200.728650475	3004.63483781842	2055.48066440003	3211.10797088898	2920.79071429809	2240.12686271925	2781.32393410407	3026.71579028532	3236.76033247848	3060.7685247085	3117.1323781107	3232.01684753541	3403.83238179903	2304.04831373467	2478.03552036742	3524.02865704224	3731.15649032359	3550.70506936336	3083.52201094814	1870.39363153196	2379.48824518213	2438.15343513585	2428.95912731821	3004.35855309033	2826.47651927316	2787.86419353435	3198.23717237566	2953.47512324326	2627.68994400683	2620.43055403289	3294.31956503747	4435.56999748794	4974.24593020708
TIMM17B	1680.59058766621	961.614058888711	716.62003369157	794.224881237036	944.783246283724	1061.71707130377	888.322780522901	706.173631023839	718.313115210397	735.709442340238	643.26404307516	480.020428690108	469.811020053753	1321.54290295551	502.991442588433	1253.90237346046	61.232737611093	324.550809702878	373.522918823072	301.01149930051	739.381376190967	901.890170567992	808.288339809409	764.325787384224	605.861374232639	698.438768358212	672.405456570307	825.660824616422	662.243515720604	394.40113352669	358.50180747486	414.87530137381	339.902702878348	320.05666338145	428.140190340917	432.579457053599	415.518956178073	485.743012247203	476.980516405367	291.2281238221	378.241678992655	313.132113839288	483.803096353542	369.985847634928	402.859829325533	479.108006650536	411.203407981049	441.422456075731	590.166129204347	408.768895666863	510.951327066999	456.600801009889	351.065296229658	326.315949281856	387.847622483493	704.846677221134	591.682982990288	524.36093908288	365.551505108393	609.725058856935	617.117869356127	630.796464199755	969.219361130517	977.27766334909	823.801886496372	686.051868729582	739.802274099882	590.869258714138	1074.67154683401	666.875157602363	673.66765612841	701.068861182449	580.357923610331	614.985810430684	516.884148158899	477.435285782303
TIMM8A	262.949418186626	154.345757660873	279.718334911513	183.857180014238	227.909461647209	221.587602231212	218.036422120846	120.94431533692	210.226627770309	184.911692765151	123.684198846406	167.49854855161	146.05733584674	132.064718543065	130.137165133986	125.480017395506	156.92327683212	113.900716897358	186.333623941113	116.420500992681	77.2705074844915	127.995194209844	116.191368005566	129.724246976423	122.13008044192	97.6503790668997	93.5622868518164	108.782200303837	94.4284350894033	113.610114748167	107.706747200734	111.858305515934	109.309144638584	94.8230614798239	67.6275227928886	117.184018357753	119.761149451757	109.829022278316	98.8821667699065	130.822775642028	116.276182221057	89.110633821812	111.183234011073	108.308648459993	115.301567058065	123.242866164096	86.4562067677274	119.926205717101	79.7546422410012	122.377648935872	86.1361149744997	72.3438534621736	96.2850346772195	106.835175639867	109.938998368822	127.630651088198	110.875429743321	110.825142918126	60.0065964875958	91.9765952878632	76.4201914413348	71.7762217275802	130.799377979258	105.46575556181	70.0338756433221	108.397086783066	108.952377077582	157.784422257684	115.142802849022	157.618014783059	134.790746862228	111.865894433568	109.550027359177	100.037052450705	129.960227535478	85.8536829010772
TIMP1	4296.26263253928	1696.93271491976	1182.11186993074	1498.63494305561	1968.07970241548	1796.90818825119	1669.10038597026	1885.8262058475	1912.57485223639	1970.61869324045	1418.37165539164	1101.71122533797	1071.60480799971	3699.36321829942	1233.40051516145	3659.60580031355	250.928145453981	1295.95127050019	1703.65409096534	852.213191148944	949.860037551313	1668.80487426835	1262.11830551986	1468.99940584563	2133.97651331201	2422.0079547195	1627.06793981253	1870.22765457682	1518.56136101558	728.520173206323	596.513687697115	1150.41832632491	706.838087416199	521.647407149273	704.081212400454	830.873931884559	618.31584948336	900.492065743083	791.101435891487	423.768687196872	810.615779243918	472.065465075653	1125.13644403208	824.158920287432	936.994913057404	1154.29089602887	900.041340820637	706.738935662567	909.670931125153	719.363696633982	711.322808766629	656.654782751995	538.58848059675	781.980506693045	702.985983392981	1541.81575930823	907.88744097296	901.134924406092	491.708215882442	811.74379870595	1180.145543177	1180.47075033663	1418.45234821962	2313.76372428297	1338.95928742397	1081.09703414947	1497.74287167467	1036.8070269269	1188.61954969843	836.777717224289	788.553020270307	1186.27195005396	1270.55413960889	863.97423258212	589.295291549119	544.617157240288
TKTL1	409.501932770074	358.386958384301	383.210445431008	213.923413527441	625.339622466952	493.669146776577	481.769496643119	352.546794055917	290.904959744078	269.794488687252	252.400158662231	107.617125968806	89.1069399544111	161.673620297179	138.974223962209	250.712978756225	35.6538743983372	100.923520022138	170.687465624148	143.715340584902	115.598714662816	122.139745366776	185.769629259348	111.739163436232	328.693459024434	201.332694317285	60.4339066205172	147.441437980456	70.9314674433532	69.2628570779235	57.4656602966152	55.1141897255997	112.336665282774	157.747580629283	108.705796198972	101.491010713805	70.6216345633266	116.892847595617	46.0529204058211	58.4114683826736	60.0618827921206	47.9857909256321	63.8966562434759	101.929491973237	63.439680014058	67.6118263953394	56.182929302155	69.6471901737843	121.714564144587	41.2468479746699	57.7410518072994	72.334813068818	137.579392463072	60.6121235339351	98.7313229716911	212.416025806999	159.760523522283	49.097355303565	62.9391410434185	129.76449273348	134.250010863624	152.709093269752	92.6079823680692	141.805645287128	135.26660426165	70.7326283604811	185.559436888856	149.410280944934	120.040071699767	119.855601759286	160.065146588332	99.0947500730238	128.122605753132	67.5420535511962	50.1278720696659	47.4529467616769
TMEM164	1697.02041785948	1339.47592604495	1432.22329344736	1397.67993683829	1269.7849085393	1381.20346598831	1255.00068315064	1558.54843526425	1659.96167839544	1273.01095591126	1374.45437733346	1203.53538672809	1354.92808282015	2955.2092759835	1609.79419983317	2579.40235754021	1081.32576377846	1307.38176312598	1024.03170296192	993.344853009951	2654.14398910118	2842.51363663915	2442.44612091895	2230.88799132769	1978.46007575233	1876.27697588024	1978.45626776328	2237.69510159282	1727.07601981905	1148.3316715257	988.481626236181	1108.48774987089	1248.07610383175	1019.87500441962	1197.024115767	1285.9037674987	1039.87831922494	1130.82462688251	1136.4211890387	801.727853702556	1447.67381192657	979.584773989545	1182.39367099711	1257.41383901728	1310.54866122196	1144.8439120045	1030.79394631394	1164.5363716595	1281.04349747809	905.978690386332	1011.20771123182	1139.94434466558	1059.00087406566	931.419033860331	1299.43851392108	1516.72912692252	1540.76155711119	1090.12374514506	1186.44159667895	1444.47202854175	1505.43262715229	1195.94538709441	2166.59139700464	1575.86775429694	1674.21942285098	1978.56957957887	1873.34715380794	1770.5706303516	1443.62224977763	1600.02828843794	1441.05266583208	1652.95075026724	1506.4518691446	1669.3073301053	1321.16914268239	1278.41585766483
TMEM185A	989.869994192599	726.087838727845	582.865542420174	260.873470876257	563.889326930935	660.855483820991	596.337853414104	639.161668399146	746.895492771724	638.888215096041	615.560756783455	441.310194968529	477.087765837418	1405.52373868648	484.974138212834	1200.5980305842	350.309508001447	485.905845884496	633.168298325211	791.119511565211	1155.3516725937	1077.17726371937	917.554011091794	910.578172607119	811.350198803718	732.06854127134	618.157853996959	930.423082309636	612.288143724009	304.132752864722	260.279760807567	393.825728507071	470.842132667106	494.877619994944	516.393052325528	474.277409204077	369.095084616591	575.891460207062	376.920159876103	207.768687153669	459.3265847819	327.266195991951	390.249634706855	399.614946270735	419.915863143568	515.315319735292	318.060028257862	334.942479402526	520.587984913229	439.44642571756	345.782166848773	493.300887022401	426.499156714369	240.238062801016	576.945584962207	758.131544360141	533.381830880846	330.199400453733	371.184890789201	864.297322086133	640.248408344065	681.301169667405	851.927003796419	715.257876842979	634.730090106974	641.90608415058	758.965915484062	625.544824721005	877.308991305201	605.154616077425	819.169947989096	510.61310911972	532.140229401655	535.147548253645	436.742992569916	560.068622402161
TMEM187	612.936948890335	170.492803973319	151.020994703386	137.185092317616	180.576461667722	354.570463937708	288.289618639753	211.343039405441	252.109875358248	147.876704051857	154.420576427857	111.250854056474	83.2671426000241	314.593036090878	109.360978573164	241.396457871811	8.84281399798898	48.5139363886648	185.180378301429	40.4529867388657	201.031184949591	152.33829445861	149.884813368472	237.925887533043	129.383677753413	110.173089682157	103.631981049217	228.156648752327	118.143707176486	51.1791889771488	41.4341933469638	56.4621392679373	68.8078297943943	60.2770467029134	91.8064356980897	76.7074645520232	51.3208345608214	71.1303480867331	42.8730594005412	32.1799291177926	70.3204928805707	41.4953869325441	61.4542887285543	71.0712317382301	41.6297159554764	58.6940206095691	48.2000009693813	47.2390124988741	62.6120859280658	70.7943365733736	38.7996636416724	47.8859876805048	86.5125212864575	52.8888770415743	110.767338506366	146.555609767712	104.88288171915	66.6563333403728	77.1564903919337	172.081763265462	83.7905570446311	209.194116960139	109.418611665684	128.926055814993	103.782439862962	74.7132298778594	131.929230383437	139.755410871168	145.954054059088	135.741132752959	132.050209856178	92.8058417242063	81.4730452794575	109.888809103439	62.6417298823844	78.5876439764404
TMLHE	1041.52952497081	494.59807678633	763.636788493322	802.950563228606	926.533293236232	757.944730662509	804.138299318728	480.058396057389	499.382832439773	777.921524369387	694.918310603893	349.684178188912	354.165630349161	245.54857866874	278.755852557289	280.670319715603	391.849218217266	355.218373987293	415.023759138658	445.978908882503	314.138649585248	231.480330604254	308.976862860604	340.860351163176	270.818320909856	281.479839559937	253.792866026818	311.824160068981	335.095507836459	317.973037377127	347.599857899894	262.085981147913	391.272512157231	415.012103829083	425.348101428658	385.335650071784	289.017414238843	278.235238329387	297.689800753386	276.345123129467	225.107841564778	308.071287062164	248.848178062457	313.735133695011	353.288073293459	273.126525065353	291.460822143918	321.357809492404	366.163675346737	426.625634965691	253.287519147547	420.329320199219	475.179815340309	314.851594998917	444.988177088981	325.135070680809	322.884532236848	288.557707882191	431.367237488355	355.324418195063	290.45456794099	272.839120831523	263.525104185073	273.799279760926	433.974061755388	352.424610729503	283.597238897439	326.72957779786	311.92565306834	395.616112574532	350.492549352454	229.980373049949	285.973562098611	260.330624867168	495.406722246902	333.044681286245
